USD Farm List  ·  DefiLlama API snapshot 6 Sep 2026  ·  639 pools,,,,,,,,,,,,,,,,,
Asset,Protocol,Chain,Type,Farm,Risk,Link,Base Asset,TVL ($),Now,7d,30d,Base,Reward,Intrinsic,Risk Note,LinkURL,Flags
USD,Morpho Blue,Ethereum,Lending,STEAKUSDC,Med-Low,DefiLlama,STEAKUSDC,94512177,4.2099,4.13723,4.07094,4.2099,0,,"score 6.4; STEAKUSDC 6.4 (pharos 6.4); allocation leg 8.5 (cbBTC 8.5*@86%, WBTC 8.5*@9%, wstETH 8.5*@3%, wstETH 8.5*@1%, WBTC 8.5*@0%, WETH 9.0*@0%, cbBTC 8.5*@0%)",https://defillama.com/yields/pool/931ea9be-5f4d-428e-beaf-205fc5b4e2b5,
USD,Upshift,Monad,Lending,EARNAUSD,High,DefiLlama,EARNAUSD,25189340,4.2027,4.63332,5.17287,3.63407,0.56863,,unrated: internal signals only,https://defillama.com/yields/pool/e10580de-1ad2-4bbc-a0e8-ad4db95df4a3,
USD,Morpho Blue,Ethereum,Lending,PRESTOUSDCF,High,DefiLlama,PRESTOUSDCF,3018018,4.19764,4.39116,4.85065,4.19764,0,,score 2.5; allocation leg 3.0 (wFalconX unrated@100%); -0.5 concentrated book 100%,https://defillama.com/yields/pool/d706265d-def3-5417-9c56-960c960d5520,
USD,Morpho Blue,Ethereum,Lending,SPARKUSDCBC,High,DefiLlama,SPARKUSDCBC,6020879,4.19337,4.1004,4.04818,4.19337,0,,"score 3.7; allocation leg 4.7 (wFalconX unrated@30%, PT-reUSD-10DEC2026→reUSD 4.6@27%, USD3 5.0@15%, PT-USD3-17DEC2026→USD3 4.5@11%, cbBTC 8.5*@5%, stUSDS 7.5@5%, mF-ONE 4.8@3%, WBTC 8.5*@3%, wstETH 8.5*@1%); -1 util 95%",https://defillama.com/yields/pool/3e31d9a0-4d87-492e-8c2d-78471cd76cec,
USD,Morpho Blue,Ethereum,Lending,GTUSDTF,Low,DefiLlama,GTUSDTF,1549774,4.19098,3.70646,4.24784,4.19098,0,,"score 8.0; allocation leg 8.0 (wstETH 8.5*@60%, PT-sUSDS-26NOV2026→sUSDS 7.1@29%, sUSDS 7.6@11%, weETH 7.0@0%, WBTC 8.5*@0%, wsrUSD 1.9@0%, WETH 9.0*@0%, sUSDS 7.6@0%, syrupUSDT 5.9@0%, cbBTC 8.5*@0%); credora vault A- (psl 0.51%); allocation leg governs",https://defillama.com/yields/pool/3bb1186e-cbf3-4615-b5bb-8b0a4f4c8363,
USD,Morpho Blue,Ethereum,Lending,SATUSDC,High,DefiLlama,SATUSDC,1081585,4.18435,5.19205,5.56284,4.18435,0,,"score 3.4; allocation leg 4.4 (PT-USDat-14JAN2027→USDat 5.2@58%, sUSDat 3.5@19%, PT-srUSDat-14JAN2027 unrated@13%, PT-sUSDat-14JAN2027→sUSDat 3.0@10%); -1 util 100%",https://defillama.com/yields/pool/2202d562-d4b0-4114-bf9a-5ecba6173a79,
USD,Liquity V2,Ethereum,Lending,BOLD deposited in the RETH Stability Pool earns continuous BOLD yield and periodic RETH rewards from Trove liquidations,Med-Low,DefiLlama,BOLD,4387999,4.16553,4.24037,4.62861,,,,score 7.9; BOLD 8.4 (pharos 8.4); capped 7.9: not VERIFIED,https://defillama.com/yields/pool/326739f2-4650-4992-a8eb-a400e7790499,
USD,TermMax,Ethereum,Lending,TermMax USDC Vault V2,Med-High,DefiLlama,USDC,3336916,4.16494,4.00146,4.0164,4.16494,,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED; capped 5.9: collateral not visible",https://defillama.com/yields/pool/92baa34c-46cd-43c9-ba5c-6dc80d5a9fb0,
USD,Compound V3,Base,Lending,USDC,Med-Low,DefiLlama,USDC,910144,4.16321,4.51726,4.84065,4.16321,0,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -1 tvl<1M",https://defillama.com/yields/pool/0c8567f8-ba5b-41ad-80de-00a71895eb19,
USD,Curve DEX,Ethereum,LP,pyUSD/crvUSD,Med-High,DefiLlama,PYUSD-crvUSD,1088643,4.14843,4.078,3.62537,0.17,3.97843,,"score 5.7; PYUSD 7.8 (credora 9.5, pharos 7.2, tid 7.0); CRVUSD 5.7 (pharos 7.2, tid 4.5); worst leg: CRVUSD",https://defillama.com/yields/pool/93a073c9-0870-44a2-a5a6-d6091573be08,
USD,Morpho Blue,Ethereum,Lending,KABUUSDC,High,DefiLlama,KABUUSDC,720470,4.14214,4.13564,4.03428,4.14214,0,,"score 3.8; allocation leg 4.8 (MORPHO unrated@59%, wstETH 8.5*@29%, EIGEN 6.5*@0%, FLUID 7.6@0%); -1 tvl<1M",https://defillama.com/yields/pool/6073c893-d1fe-4408-b9d7-ba3039f27e5b,
USD,Aave V3,Gnosis,Lending,Aave Gnosis sDAI,Med-High,DefiLlama,sDAI,6225888,4.12909,4.12909,4.12909,0,,4.12909,score 5.8; SDAI 7.8 (pharos 7.8); -2 self-reported,https://defillama.com/yields/pool/32f04d80-25f9-439f-838d-3b15becf2d21,SELF-REPORTED(flat 30d history)
USD,Loopscale,Solana,Lending,USDG,Med-High,DefiLlama,USDG,432776,4.11066,4.11049,3.89515,4.11066,0,,"score 5.9; USDG 7.5 (pharos 7.3, tid 7.0, yearn 8.4); -1 tvl<1M; capped 5.9: collateral not visible",https://defillama.com/yields/pool/4fe0028e-6173-4b3f-8afd-294dbd7598b9,
USD,Kamino Lend,Solana,Lending,Huma Market,High,DefiLlama,USDC,4106390,4.10667,5.55163,6.1572,4.10667,,,"score 3.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); market reserves leg 3.0 (PST unrated@100%, USDS 8.3@0%, USDG 7.5@0%); market reserves leg governs",https://defillama.com/yields/pool/8a6cf606-e8e5-412f-9aad-da512327582a,
USD,Curve DEX,Ethereum,LP,GHO/crvUSD,Med-High,DefiLlama,GHO-crvUSD,1333651,4.09612,4.25022,3.66816,0.05,4.04612,,"score 5.7; GHO 6.2 (pharos 7.1, tid 5.5); CRVUSD 5.7 (pharos 7.2, tid 4.5); worst leg: CRVUSD",https://defillama.com/yields/pool/fa087a6f-bc17-4752-9ac4-2b190503925f,
USD,Uniswap V3,Polygon,LP,0.01%,Med-Low,DefiLlama,USDC-USDC,315812,4.09297,1.65548,0.41409,4.09297,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -1 tvl<1M",https://defillama.com/yields/pool/9b844396-374d-49d3-8ce7-e54eaa23e800,
USD,Morpho Blue,Ethereum,Lending,Steakhouse Ethena USDtb,Med-High,DefiLlama,USDtb,2165275,4.08694,6.33083,6.31387,4.08694,0,,unrated: internal signals only,https://defillama.com/yields/pool/2bade0af-0dee-410b-88ed-78f17133dad7,
USD,JustLend V1,Tron,Lending,USDD,High,DefiLlama,USDD,391192086,4.06785,4.06385,4.03264,0.00086,4.06699,,"score 3.9; USDD 3.9 (pharos 4.3, tid 3.5)",https://defillama.com/yields/pool/f179ea6c-3345-432f-b727-9e68e7881105,REWARD-HEAVY(emissions 4.1 of 4.1 unverified)
USD,Morpho Blue,Base,Lending,MWUSDC,Med-High,DefiLlama,MWUSDC,4706703,4.06177,4.17923,4.27014,3.82482,0.23695,,"score 5.0; allocation leg 5.0 (cbXRP unrated@40%, SOL 8.5*@21%, cbADA unrated@18%, JitoSOL 8.0*@13%, WETH 9.0*@0%, LBTC 7.5*@0%, cbBTC 8.5*@0%, wstETH 8.5*@0%)",https://defillama.com/yields/pool/b39b492a-0a64-4926-8598-d5acf05d62b5,
USD,Morpho Blue,Ethereum,Lending,STEAKUSDT,Med-Low,DefiLlama,STEAKUSDT,60736189,4.03658,3.56705,3.28686,4.03658,0,,"score 6.4; STEAKUSDT 6.4 (pharos 6.4); allocation leg 8.4 (wstETH 8.5*@39%, WBTC 8.5*@34%, cbBTC 8.5*@13%, sUSDS 7.6@11%, WBTC 8.5*@2%, XAUt 7.9@1%, wstETH 8.5*@1%); credora vault A- (psl 0.56%); worst leg: STEAKUSDT",https://defillama.com/yields/pool/ef5d3acb-b974-4db1-8076-e8db9f142493,
USD,Morpho Blue,Ethereum,Lending,GTUSDCCORE,High,DefiLlama,GTUSDCCORE,5491550,4.03497,4.1708,4.62239,4.03497,0,,"score 3.7; allocation leg 4.7 (wFalconX unrated@30%, PT-reUSD-10DEC2026→reUSD 4.6@27%, USD3 5.0@15%, PT-USD3-17DEC2026→USD3 4.5@11%, cbBTC 8.5*@5%, stUSDS 7.5@5%, mF-ONE 4.8@3%, WBTC 8.5*@3%, wstETH 8.5*@1%); -1 util 95%",https://defillama.com/yields/pool/baf1a020-a2a4-401a-9425-eba22ffce13c,
USD,Morpho Blue,Ethereum,Lending,ARMUSDTP,Med-Low,DefiLlama,ARMUSDTP,2003666,4.03464,4.57757,4.76979,4.03464,0,,"score 7.9; allocation leg 8.5 (wstETH 8.5*@72%, WBTC 8.5*@21%, cbBTC 8.5*@6%, XAUt 7.9@1%); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/cf44a6c4-2c8e-586b-b90c-15fbc0b2445c,NEW(8d history)
USD,Morpho Blue,Ethereum,Lending,GTUSDTP,Low,DefiLlama,GTUSDTP,1383747,4.03245,3.56715,3.28199,4.03245,0,,"score 8.5; allocation leg 8.5 (WBTC 8.5*@70%, wstETH 8.5*@24%, cbBTC 8.5*@3%, sUSDS 7.6@1%, wstETH 8.5*@1%, WBTC 8.5*@0%, sUSDS 7.6@0%, cbBTC 8.5*@0%)",https://defillama.com/yields/pool/339db613-74f9-4141-ac35-04724dce2d23,
USD,Morpho Blue,Ethereum,Lending,UNIUSDT,Low,DefiLlama,UNIUSDT,9624739,4.02681,3.55353,3.27676,4.02681,0,,"score 8.4; allocation leg 8.4 (wstETH 8.5*@58%, WBTC 8.5*@32%, sUSDS 7.6@10%, cbBTC 8.5*@0%)",https://defillama.com/yields/pool/15800e9b-9ab9-57c7-8957-deb1d823cfcc,
USD,Morpho Blue,Base,Lending,ARCHGV1USDC,Med-High,DefiLlama,ARCHGV1USDC,1254090,4.02035,4.13187,4.11162,4.02035,0,,unrated: internal signals only,https://defillama.com/yields/pool/15a4bbe2-d1fa-4dce-a780-27faeb859bd7,
USD,Morpho Blue,Base,Lending,STEAKUSDC,Med-High,DefiLlama,STEAKUSDC,20859148,4.01997,4.1284,4.08541,4.01997,0,,"score 5.4; STEAKUSDC 6.4 (pharos 6.4); allocation leg 7.2 (cbBTC 8.5*@76%, cbXRP unrated@23%, cbETH 8.3*@1%, USDe 6.8@0%); -1 util 100%",https://defillama.com/yields/pool/7820bd3c-461a-4811-9f0b-1d39c1503c3f,
USD,Morpho Blue,Base,Lending,RE7USDC,Low,DefiLlama,RE7USDC,1241689,4.01972,4.13073,1.60697,4.01972,0,,score 8.0; allocation leg 8.5 (cbBTC 8.5*@100%); -0.5 concentrated book 100%,https://defillama.com/yields/pool/47548a32-63c2-4485-b348-eac2cc3a587f,
USD,Morpho Blue,Ethereum,Lending,VBSHUSDC,Med-Low,DefiLlama,VBSHUSDC,12287756,4.01968,3.9519,3.89481,4.01968,0,,score 7.0; allocation leg 7.5 (stUSDS 7.5@100%); credora vault A (psl 0.25%); allocation leg governs; -0.5 concentrated book 100%,https://defillama.com/yields/pool/d7c8dc33-235e-4d08-94e9-8b72c2500d0d,
USD,Morpho Blue,Ethereum,Lending,SBUSDT,Med-Low,DefiLlama,SBUSDT,5331843,4.01802,,4.01221,4.01802,0,,score 7.9; allocation leg 8.5 (wstETH 8.5*@100%); -0.5 concentrated book 100%; capped 7.9: not VERIFIED,https://defillama.com/yields/pool/ea1b7331-c07f-5d20-8f3c-3587bf99c95a,NEW(5d history)
USD,Yearn Finance,Base,Lending,True Yield Dollar,Med-High,DefiLlama,USDC,662436,4.01611,4.01063,3.95322,4.01611,0,,"score 5.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); strategy book leg 6.5 (Morpho Yearn Morpho Va† 6.5†@100%); strategy book leg governs; -1 tvl<1M; -0.5 concentrated book 100%",https://defillama.com/yields/pool/4aa0a5d8-860a-4ca2-af92-69c99c6d98f2,
USD,Kamino Lend,Solana,Lending,Superstate Opening Bell Market,High,DefiLlama,USDC,438336,4.00935,4.6901,3.16574,4.00935,,,"score 1.5; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); market reserves leg 3.5 (FWDI unrated@82%, USCC 6.0@18%, USTB 8.0@0%, CASH 4.5@0%); market reserves leg governs; -1 tvl<1M; -1 util 95%",https://defillama.com/yields/pool/be594f62-06b5-4545-b062-8c8c08c4c0d2,
USD,Euler V2,Monad,Lending,EVK Vault eUSDC-17,Med-High,DefiLlama,USDC,1316745,4.0074,4.10486,3.88867,4.0074,,,"score 5.2; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); collateral leg 5.2 (PT-USDat-14JAN2027→USDat 5.2@100%); collateral leg governs",https://defillama.com/yields/pool/17aa6528-e589-5db2-9d85-930b8ea63f36,
USD,Curve DEX,Monad,LP,avUSD/savUSD,High,DefiLlama,avUSD-savUSD,758838,4,4,4.76667,0,4,,"score 3.9; AVUSD 5.1 (pharos 5.9, tid 4.5); SAVUSD 4.9 (pharos 5.3, tid 4.5); worst leg: SAVUSD; -1 tvl<1M",https://defillama.com/yields/pool/008de1a7-4b49-48dd-ae72-c0651092ae73,
USD,Morpho Blue,Ethereum,Lending,STEAKUSDC,Med-High,DefiLlama,STEAKUSDC,68861409,3.99987,3.93498,3.91376,3.99987,0,,"score 5.5; STEAKUSDC 6.4 (pharos 6.4); allocation leg 5.5 (PT-reUSD-10DEC2026→reUSD 4.6@61%, PT-sUSDS-26NOV2026→sUSDS 7.1@25%, PT-sUSDE-26NOV2026→sUSDE 6.2@7%, PT-USDG-24SEP2026→USDG 7.0@7%); allocation leg governs",https://defillama.com/yields/pool/b55f43a8-f444-4cd8-a3a4-0a4e786ba566,
USD,Curve DEX,Ethereum,LP,DOLA/sUSDS,Med-High,DefiLlama,DOLA-sUSDS,6486174,3.99714,3.84695,3.56801,1.19,2.80714,,"score 4.6; DOLA 5.1 (pharos 5.8, tid 4.5); SUSDS 7.6 (pharos 7.8, tid 7.5); worst leg: DOLA; -0.5 pool 76% in DOLA",https://defillama.com/yields/pool/b36c0e1b-792f-4fee-8160-a0002c23e1d1,
USD,Morpho Blue,Ethereum,Lending,GUSDTQ,Low,DefiLlama,GUSDTQ,22980744,3.99166,3.52498,3.19734,3.99166,0,,"score 8.5; allocation leg 8.5 (wstETH 8.5*@78%, WBTC 8.5*@18%, cbBTC 8.5*@3%)",https://defillama.com/yields/pool/09946099-2c68-4fcb-bc6c-32b6bf6019fe,
USD,Morpho Blue,Ethereum,Lending,GTUSDT,Med-Low,DefiLlama,GTUSDT,6457798,3.98668,3.57138,3.28065,3.98668,0,,score 7.9; allocation leg 8.5 (wstETH 8.5*@100%); credora vault A- (psl 0.42%); -0.5 concentrated book 100%,https://defillama.com/yields/pool/025dadbc-c175-4a37-a5ec-dff5062b1a50,
USD,Morpho Blue,Ethereum,Lending,BBQUSDT,Med-Low,DefiLlama,BBQUSDT,2407169,3.97484,3.56353,3.31717,3.97484,0,,"score 7.8; allocation leg 7.8 (wstETH 8.5*@43%, WBTC 8.5*@27%, reUSD 5.1@13%, weETH 7.0@12%, sUSDe 6.7@4%, wstETH 8.5*@0%, PT-reUSD-25JUN2026→reUSD 4.6@0%, syrupUSDC 7.1@0%, PT-USDG-24SEP2026→USDG 7.0@0%)",https://defillama.com/yields/pool/89222e6a-f39f-4500-aeea-f615d61b81f0,
USD,Curve DEX,Ethereum,LP,Curve.fi Factory Plain Pool: crvUSD/USDC,Med-High,DefiLlama,USDC-crvUSD,26846594,3.96329,4.02937,3.48312,0.77,3.19329,,"score 5.7; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); CRVUSD 5.7 (pharos 7.2, tid 4.5); worst leg: CRVUSD",https://defillama.com/yields/pool/5faf730e-2c79-45a2-9459-fbcd185abf18,
USD,Tydro,Ink,Lending,Aave InkWhitelabel USDC,Med-High,DefiLlama,USDC,10519127,3.94115,4.08725,2.96003,3.94115,,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED; capped 5.9: allocation not visible",https://defillama.com/yields/pool/4d296741-940d-44c1-a729-f6bd1f330f6f,
USD,Ember Protocol,Ethereum,Lending,Ember Hilbert,Med-High,DefiLlama,USDC,2037123,3.92911,3.6247,3.44734,3.92911,,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 5.9: allocation not visible",https://defillama.com/yields/pool/fb934d2b-3356-5302-b17e-5bfbda2dad19,
USD,Morpho Blue,Base,Lending,YCSUSDC,Med-Low,DefiLlama,YCSUSDC,789411,3.90592,4.00658,4.4181,3.90592,0,,"score 6.6; allocation leg 8.6 (cbBTC 8.5*@34%, cbETH 8.3*@33%, WETH 9.0*@33%); -1 tvl<1M; -1 util 100%",https://defillama.com/yields/pool/44b5ceb6-274a-4193-9665-ff497ec1e535,
USD,Curve LlamaLend,Ethereum,Lending,wstETH collateral,Med-High,DefiLlama,crvUSD,3394370,3.87869,4.01124,3.92843,0.263,3.61569,,"score 5.7; CRVUSD 5.7 (pharos 7.2, tid 4.5)",https://defillama.com/yields/pool/2d2872cc-a509-46c8-aaed-4bcd61258808,REWARD-HEAVY(emissions 3.6 of 3.9 unverified)
USD,Curve DEX,Ethereum,LP,Curve.fi Factory Plain Pool: crvUSD/USDT,Med-High,DefiLlama,USDT-crvUSD,37719439,3.86694,3.78861,3.31029,0.42,3.44694,,"score 5.7; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); CRVUSD 5.7 (pharos 7.2, tid 4.5); worst leg: CRVUSD",https://defillama.com/yields/pool/90a3e412-e3be-47e1-a233-fd3760f4a794,
USD,Yearn Finance,Ethereum,Lending,Morpho Steakhouse USDC Compounder,Med-High,DefiLlama,USDC,2430440,3.83543,3.78267,3.67425,3.83543,0,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 5.9: allocation not visible",https://defillama.com/yields/pool/05a3d186-2d42-4e21-b1f0-68c079d22677,
USD,Morpho Blue,Ethereum,Lending,STEAKUSDT,Med-High,DefiLlama,STEAKUSDT,88887121,3.81763,3.38716,3.05321,3.81763,0,,"score 5.9; STEAKUSDT 6.4 (pharos 6.4); allocation leg 7.6 (sUSDS 7.6@100%, sUSDS 7.6@0%); credora vault A- (psl 0.56%); worst leg: STEAKUSDT; -0.5 concentrated book 100%",https://defillama.com/yields/pool/ded5a855-23c1-459d-8390-ba2707fac7c5,
USD,Morpho Blue,Ethereum,Lending,SBMORPHOUSDC,High,DefiLlama,SBMORPHOUSDC,9993769,3.81284,3.74022,3.64645,3.81284,0,,"score 2.5; allocation leg 4.5 (savUSD 4.9@58%, siUSD unrated@19%, srRoyUSDC 3.4@12%, weETH 7.0@7%, ftUSD 5.3@5%, PT-cUSD-23JUL2026→cUSD 7.2@0%); -2 red flags",https://defillama.com/yields/pool/80b2d4bf-dac4-4c69-91da-cdc740de1e3b,MISMATCH(source 8.42)
USD,Morpho Blue,Base,Lending,GTUSDCC,Low,DefiLlama,GTUSDCC,1807375,3.81181,3.91433,3.88334,3.81181,0,,"score 8.0; allocation leg 8.5 (cbBTC 8.5*@94%, WETH 9.0*@5%, cbETH 8.3*@1%); -0.5 concentrated book 94%",https://defillama.com/yields/pool/65653183-7d69-408f-a76c-9dd2914f306f,
USD,Morpho Blue,Arbitrum,Lending,GTUSDCB,Med-Low,DefiLlama,GTUSDCB,405980,3.81,4.13277,5.54471,3.81,0,,"score 7.5; allocation leg 8.5 (wstETH 8.5*@70%, WBTC 8.5*@30%, syrupUSDC 7.1@0%, PT-USDai-18JUN2026→USDai 5.7@0%, sUSDS 7.6@0%); -1 tvl<1M",https://defillama.com/yields/pool/f73ea1af-90f3-4e48-b160-f678f9a4f8aa,
USD,Aave V3,Base,Lending,USDC,Low,DefiLlama,USDC,18130784,3.80592,3.80627,3.52009,3.80592,,,"score 8.5; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); pool collateral leg 8.5 (WETH 9.0*@34%, cbBTC 8.5*@33%, cbETH 8.3*@20%, weETH 7.0@7%, wstETH 8.5*@6%); pool collateral leg governs",https://defillama.com/yields/pool/7e0661bf-8cf3-45e6-9424-31916d4c7b84,
USD,Morpho Blue,Base,Lending,AVGUSDCCONSB,Med-Low,DefiLlama,AVGUSDCCONSB,422871,3.80439,3.90906,3.89156,3.80439,0,,score 7.0; allocation leg 8.5 (cbBTC 8.5*@100%); -1 tvl<1M; -0.5 concentrated book 100%,https://defillama.com/yields/pool/d4254f28-f1fe-445e-86ba-b609dd9bbe4d,
USD,Morpho Blue,Ethereum,Lending,API3COREUSDC,Low,DefiLlama,API3COREUSDC,2194925,3.80381,3.77465,3.64804,3.80381,0,,"score 8.5; allocation leg 8.5 (wstETH 8.5*@50%, wstETH 8.5*@32%, cbBTC 8.5*@17%)",https://defillama.com/yields/pool/0c2bec53-0061-40f8-b389-6b253b49783e,
USD,Morpho Blue,Base,Lending,SPARKUSDC,Med-High,DefiLlama,SPARKUSDC,305872762,3.80302,3.90752,3.86241,3.80302,0,,unrated: internal signals only,https://defillama.com/yields/pool/a5fab52f-73fa-4f44-9c09-9af1eb20996c,
USD,Morpho Blue,Base,Lending,PUSDC,Med-High,DefiLlama,PUSDC,15756727,3.80302,3.90768,3.86711,3.80302,0,,unrated: internal signals only,https://defillama.com/yields/pool/c1949c46-0c01-445f-8017-b3192d9913bc,
USD,Kamino Lend,Solana,Lending,xStocks Market,High,DefiLlama,USDC,851713,3.80253,4.5768,4.12889,3.80253,,,"score 2.1; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); market reserves leg 3.1 (MSTRx unrated@19%, SPYx unrated@18%, QQQx unrated@13%, GOOGLx unrated@13%, TSLAx unrated@13%, NVDAx unrated@12%, cbBTC 8.5*@1%); market reserves leg governs; -1 tvl<1M",https://defillama.com/yields/pool/571311bf-7da7-4f3c-b181-43119070bffc,
USD,Morpho Blue,Ethereum,Lending,GTUSDTF,Med-Low,DefiLlama,GTUSDTF,7899059,3.78562,3.38238,3.54209,3.78562,0,,"score 6.2; allocation leg 6.2 (wstETH 8.5*@41%, v-wmtUSDT unrated@27%, PT-reUSD-10DEC2026→reUSD 4.6@21%, WBTC 8.5*@8%, cbBTC 8.5*@3%, XAUt 7.9@1%); credora vault A- (psl 0.51%); allocation leg governs",https://defillama.com/yields/pool/0f25159f-753d-4eef-84f5-1f9b47394033,
USD,Yearn Finance,Ethereum,Lending,USDC-1 yVault,Low,DefiLlama,USDC,19891757,3.78236,3.78788,3.47922,3.78236,0,,"score 8.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); strategy book leg 8.0 (Yearn USDC[yearn usdc] 8.5†@35%, stcUSD/USDC Pawn~stcUSD 7.4†@30%, USDC to USDS Dep~USDS 8.3†@24%, USDC to sUSDS Le~sUSDS 7.6†@10%); strategy book leg governs",https://defillama.com/yields/pool/7d89af7a-24c9-4292-aa38-7c71b05fbd6d,
USD,Midas RWA,Ethereum,Lending,msyrupUSDp,High,DefiLlama,USDC,3490935,3.78,3.78,3.78,3.78,,,unrated: internal signals only,https://defillama.com/yields/pool/7ee289d7-72aa-4295-99a7-c4551e3f15d1,SELF-REPORTED(flat 30d history)
USD,Morpho Blue,Ethereum,Lending,AVGUSDCCONS,Med-Low,DefiLlama,AVGUSDCCONS,401426,3.7782,3.71508,3.65461,3.7782,0,,score 7.0; allocation leg 8.5 (cbBTC 8.5*@100%); -1 tvl<1M; -0.5 concentrated book 100%,https://defillama.com/yields/pool/9e982350-5e38-4174-afac-dd0d6b244a00,
USD,Liquity V2,Ethereum,Lending,BOLD deposited in the ETH Stability Pool earns continuous BOLD yield and periodic ETH rewards from Trove liquidations,Med-Low,DefiLlama,BOLD,7148053,3.77265,3.98485,4.70822,,,,score 7.9; BOLD 8.4 (pharos 8.4); capped 7.9: not VERIFIED,https://defillama.com/yields/pool/a635df9a-4cfc-4d17-86d0-934ea441e79f,
USD,Aave V3,Ethereum,Lending,USDT,Med-Low,DefiLlama,USDT,174895065,3.76741,3.52057,3.22538,3.76741,,,"score 7.0; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); pool collateral leg 8.5 (tBTC 9.0@44%, rETH 8.3*@34%, cbETH 8.3*@5%, FBTC 7.3*@4%, weETH 7.0@4%, XAUt 7.9@3%, LINK 8.0*@2%, BTC.b 6.6@1%, AAVE 8.0*@1%); -1 util 94%",https://defillama.com/yields/pool/f981a304-bb6c-45b8-b0c5-fd2f515ad23a,
USD,Morpho Blue,Ethereum,Lending,VBGTUSDT,Med-Low,DefiLlama,VBGTUSDT,2867900,3.75382,3.24405,2.84878,3.75382,0,,"score 7.8; allocation leg 7.8 (wstETH 8.5*@43%, WBTC 8.5*@27%, reUSD 5.1@13%, weETH 7.0@12%, sUSDe 6.7@4%, wstETH 8.5*@0%, PT-reUSD-25JUN2026→reUSD 4.6@0%, syrupUSDC 7.1@0%, PT-USDG-24SEP2026→USDG 7.0@0%); credora vault A- (psl 0.70%); allocation leg governs",https://defillama.com/yields/pool/ea033b6e-f4d2-46ef-b609-93b680852a64,
USD,Morpho Blue,Arbitrum,Lending,GTUSDCP,Med-Low,DefiLlama,GTUSDCP,376721,3.74628,4.08438,4.13314,3.74628,0,,"score 7.4; GTUSDCP 8.4 (pharos 8.4); allocation leg 8.5 (WBTC 8.5*@66%, wstETH 8.5*@34%, sUSDS 7.6@0%, WETH 9.0*@0%); -1 tvl<1M",https://defillama.com/yields/pool/8b0a8a57-e1b0-4d69-ab5d-d858de1d4170,
USD,Aave V3,Avalanche,Lending,USDT,Med-Low,DefiLlama,USDT,2511245,3.73774,4.02167,3.67274,3.73774,,,"score 8.0; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0)",https://defillama.com/yields/pool/e6692d08-85b6-4b50-952b-7c5c531862fe,
USD,Morpho Blue,Ethereum,Lending,BBQAUSD,Med-Low,DefiLlama,BBQAUSD,3070050,3.72561,3.74201,5.12341,3.72561,0,,"score 6.6; allocation leg 7.1 (syrupUSDC 7.1@100%, wstETH 8.5*@0%, reUSD 5.1@0%, AA_FalconXUSDC 5.7@0%, wsrUSD 1.9@0%, sUSDe 6.7@0%, weETH 7.0@0%, WETH 9.0*@0%, cbBTC 8.5*@0%, PT-USDG-28MAY2026→USDG 7.0@0%); -0.5 concentrated book 100%",https://defillama.com/yields/pool/839da887-cac0-4d5b-a69b-55b41134d903,
USD,Morpho Blue,Ethereum,Lending,KUSDT,Med-Low,DefiLlama,KUSDT,201352,3.67247,3.23685,2.95805,3.67247,0,,"score 6.4; allocation leg 8.4 (wstETH 8.5*@45%, WBTC 8.5*@40%, XAUt 7.9@5%, cbBTC 8.5*@5%, sUSDS 7.6@5%); -1 tvl<1M; -1 util 100%",https://defillama.com/yields/pool/4bcd9f41-e648-4e25-aebd-9b8caf04860c,
USD,Aave V3,Polygon,Lending,Aave Polygon DAI,Med-Low,DefiLlama,DAI,1149373,3.66849,4.12953,4.12848,3.66849,,,score 7.9; DAI 8.0 (pharos 8.0); capped 7.9: not VERIFIED,https://defillama.com/yields/pool/c57bdc97-3100-41ff-845f-075363f6f5a4,
